timestamp,speaker,words,tags
,Greg Tanbara,"Yeah, I would say that, I think about, as we're talking here, I think about Tacoma Avenue in those days. And the Japanese Language School was probably about three buildings down from the intersection of South 17th and Tacoma Avenue. Right next door, just to the north, was an apartment building. There was one fellow there, a gentleman named Lyman, that I would see as a result. And he was a Caucasian fellow. I don't know what Mr. Lyman did. You know, I was very young. This is pre-kindergarten years for me. But he used to come over every once in a while if there was something that needed to be fixed. And so my memory of Mr. Lyman was, he lived in this apartment. It was one of those buildings that I think was probably two stories from Tacoma Avenue going up, and then there was another story going down, because the geography there dips quite a bit. So there were actually three apartments I think, at least, there. It was a wooden building. And Mr. Lyman--my memories of him is, I was impressed by the fact that he wore overalls. And I thought that was pretty cool. And he also had a flashlight That probably had four batteries in it. So it was very long. So I had never seen the flashlight that long. But he used to come in and every so often, if there was something that needed to be fixed, he would do that, because my dad was always up at his office. That's the only Caucasian person I remember coming in contact with.",family;jls
,,"There was one other person that I remember. There was a woman named Sunya Pratt, who, through a series of circumstances, ended up being one of the, I guess quasi-ministers of the Tacoma Buddhist Temple. So Sunya, I think was, Ms. Pratt, Reverend Pratt was ... she spent some of her youth in India, and her father--I'm not sure what he did--but she had this deep interest in Buddhism. And it was fortunate for us, because Buddhism at the Tacoma Buddhist Temple, if you went there every Sunday, you would just expect to hear a sermon that was in Japanese that you would not understand. I was not bilingual at all. And so we would sit through sermons from, you know, great, great minister. He was really a good guy, but he didn't speak English. And then Reverend Pratt would--not doing a translation--but she would put together a little program for those of us who did not speak Japanese. And that's how I got a lot of my Buddhism, was through her. So it was very interesting. And probably a big challenge for her because we would be in the church. Everybody is of Japanese heritage except for her. And she's basically communicating with those of us who are sanseis, or third-generation Japanese, that don't speak Japanese in a very important way.",family;buddhistTemple
00:13:19,Joan Hua,"When you said going to church, you meant the Buddhist--",
00:13:22,Greg Tanbara,The Buddhist temple. Yes.,
00:13:25,Joan Hua,Not the Methodist congregation.,
00:13:28,Greg Tanbara,"Yes. You know, the Methodist congregation was, my expectation, every time I went over there, was that they were going to be all Japanese, because it was the Japanese community's Methodist church. But we did a lot of things together with those folks. A lot of those folks from the Methodist group would come over and help at the annual Buddhist temple bazaars, and then we'd do the same thing and go over there and wait tables or do dishes during their bazaar also. Boy Scout, my experiences as a Boy Scout was through the Tacoma Buddhist Temple, but that was a troop that was sponsored by that temple, but there were lots of kids from the Methodist church there. But everybody in that troop was Japanese. ",family;buddhistTemple
00:14:24,Joan Hua,And in your generation?,
00:14:26,Greg Tanbara,"In my generation, yes. So they were all sanseis. In my generation, all the parents were pretty much the same age, too. All the niseis were within a pretty tight straight of age groups. And pretty much, you know, many of them were in the same kind of economic situation too. They were second generation. Many of them were working for ... they were professional people at Boeing, or they were working for city government or local government or state government, or they had businesses, or, like in my father's case, they were professionals—attorneys or whatever. Their parents—of course, my grandparents' generation—they were all immigrants. So they were working in probably very low-level jobs. My grandparents on my mother's side owned a dry cleaning establishment that was downtown also. So my memories of growing up were very much this ... you had this Japanese time and this non-Japanese time as I was growing up.",
00:15:52,Joan Hua,"It was interesting to me also how you said, about your parents' history, how the condition of their marriage was that they would come back to Tacoma. And why do you think that was, even though so many people didn't come back to Tacoma?",family;postwar
,Greg Tanbara,"I think there were two things. One was my mother's family was fortunate in that my grandfather immigrated here under very much different conditions than many other people. He originally came here through Hawaii to get an education. So he was a young man in Japan, and his family decided that he should come to the United States and get an education. So he got an education here, and he was bilingual. So while his name was, was Masataka Fujimoto, the American society called him Frank. And so he was very much well skilled in working in both parts of society that way--the Japanese as well as the majority society. And then owning the business, they had something to come back to. Many people did not have anything to come back to. They had lost their property, or they had, you know, if they were farming, the property had been leased to them, and then those leases were yanked when they were interned during World War II. That's one reason that I think my mother was interested in being here--because she worked with her mother at the dry cleaners.",family;postwar
,,"I think the second was that, it was very important to my grandmother, Mitsu Fujimoto, that family stayed together. And that's something that translated over to my mother in many ways. As I think about it now, my mother ends up marrying my father. They end up ... yeah, they end up initially living across the alley from where my grandmother and my grandmother's second daughter, Tadaye, and her husband were living. That's, well, it's within four blocks of where the dry cleaners was on 13th and Court C. She ended up moving with my father--seems like a long ways away, but it's actually only about 15 minutes by car--across town.",family;postwar
,,"And as we .. as things turn out, both of her sisters end up living in Tacoma eventually. And, yeah, I think it's because she had just this strong tie to family that made that a condition of getting married. And my father, you know, my father had moved around more--originally born in Portland, spent, after his mother and father separated, spent a year in Japan, came back and lived in Los Angeles. And then he ended up going to USC. World War II starts, which interrupts his education at USC. He finishes his education at the University of Idaho, which met the criteria of, you know, being away from the coast and not having to be interned. If you were outside the, I think it was, 50 miles or something of the coast, or actually the three states along the coast. He finishes his degree in pharmacy there. Can't get a job because he graduates in 1943. Heads back to the internment camp where his family's at. That's where he meets my mother, and then ends up getting drafted. And so he ends up being in lots of different places. And by the time he's getting done with his medical school training, he finds out that, you know, he's not getting any offers for internships and figures he's going to focus on the Northwest here, because that's closer to where my mother has said that she'll think about marrying him after he gets back to Tacoma. So that's kind of how it worked, at least from what I understand. And my grandmother was a pretty strong-willed person too. So she probably made it real clear to my dad, ""This is what the deal is.""",family;postwar;internment
00:21:43,Joan Hua,And can you describe the Japanese Language School building when you were living there as a kid?,
00:21:50,Greg Tanbara,"Okay. The entrance was on ... the main entrance was on Tacoma Avenue South. If you were facing the building there, on the left-hand side would be some large doors that took you into the assembly--what I called the assembly hall. We called that the Great Hall. If you went in that way, it was street level going in, I kind of recall two sets of double doors going in there. It's a wood structure, clapboard. Kind of a whitewashed building. You go in there, and it opens up into kind of like an auditorium. It's more of like an assembly hall. So you're headed in, into the building on the west side, west side of the building. You would see straight, looking straight down, two or three windows above a stage, and that stage, you know, of course, a wooden structure. But you could imagine people sitting, you know, entering the building, sitting in rows, and seeing some kind of performance up on the stage. Stage was interesting because underneath the stage ... I mean, there were a couple of doors, or a couple of hatches, that would open, and underneath the stage, I remember going under there once when I was a little kid. We weren't supposed to go in the Big Hall. But I remember we'd go in there a couple times. And there were all sorts of theatrical masks and costumes and props underneath there. I saw papier-mâché; masks that, you know, kind of like Noh theater masks; depictions of Samurai and women dressed, you know, kind of painted up. I also remember seeing lots of banners underneath there. There was also a box of ... they were silk flags mounted on little pieces of bamboo. And they were, I think, I think the Japanese flag used to be a round red circle with red rays radiating out, more like the Imperial flag. There was a whole box of those. And I think those are probably used when they would get the student body to welcome dignitaries from Japan early on. So I remember that. Also, just off from the hall was, I think, a couple of classrooms, a couple of classrooms. To the south, or the right side of the building as you're facing from Tacoma Avenue, was a little picket fence, and that enclosed a very small kind of front yard. And it was a, I think, two steps up to a little porch, kind of an open porch. And you had a door that would take you into the teachers quarters, and that's where we lived. You enter that side of the building, and it basically ran along the side of the, of this Great Hall. See, you enter that, and you're in a little living room. And as you're continuing to face east, there would be a doorway. And that doorway took you down a hall that basically all of the rooms in the teachers apartment were arranged on the right side of this little hall. Left side would have been the common hall with the Great Hall. So I think the first little opening there was a closet. And beyond that was a room that my folks used as their bedroom. And then I think there was ... I think the next thing was the kitchen. And in the kitchen, there was a little kitchen table. There were some cabinets, kind of on the right side, or on the east side, east wall of the kitchen. That was where there was a gas stove also. I always remember that was my first experience with the gas stove because that was another one of those ""you don't touch this"" type of things. And so it was fun because I would watch my mom light the stove with a match. There was a large cast iron porcelain sink on the left-hand side of the room. And yeah, so that's kind of what I remember of the kitchen area. And then the last little room that I recall was where my sister and I, Diane and I, slept. That was our bedroom. And so I recall that kind of configuration to the building. All of it's wood; all of it's lath and plaster, lath and plaster.",family;jls
,,"And it was just, it was just home for a couple years. There was a window--oddly enough, there was a window between the kitchen and our bedroom. So I could kind of hear what was going on in the kitchen. That was kind of fun. And then there was another window that looked out to the south. And I remember at night being able to look out there and, you know, at the lot just to the south of the Japanese Language School. In the old days, my mom said that they had little baseball diamond there. By the time we got there it was all overgrown with brambles and blackberry bushes. And so there was that that we used to look out over. And I always think that that was a pretty scary-looking, empty lot. There was, at the very east end of our bedroom, there was a door. I have no idea where that went because that was always locked and closed up. I don't know whether it went to some of those classrooms or what the deal was.",family;jls
,,"But there was one door that opened to the north. And so there was access to the Great Hall from the teachers' quarters also. So when we were there, much of the teachers' quarters was being used for storage. I remember vaguely office furniture, you know, steel case stuff, stashed there. So I think that it was being rented out for storage. We used to do a little roller skating in the Great Hall. That was a lot of fun. Because you could make a lot of noise, and there were a lot of echoes in that hall. So that's kind of what I remember. At the time that we were staying there, my grandmother owned the building. She had purchased the building before World War II, just after, I think, Pearl Harbor. She had the ability to do that, and she wanted to preserve it for folks after World War II if they needed to use it. And a lot of people were stashing their stuff there during internment. So I remember, in later years, I would go in there. Once in a while, my uncle Leo, because he really, you know, kind of looked after the building after they returned from, after he got married and they returned from internment camp. So, because people were breaking in every once in a while into the building because it wasn't being used that much. But we'd go in, and there were rooms, classrooms, on the alley level, that were just chock-full of things. Just people's stuff. Steamer trunks. I remember seeing kimonos down there. Lots of personal things.",family;jls;internment
00:31:14,Joan Hua,Was the assembly hall still being used? Or were there still language classes?,family;jls
00:31:19,Greg Tanbara,"When I was growing up, probably about the time I got into first or second grade, they re-started the Japanese Language School. There were just a very few of us. And in the early days of that, they were holding some classes at the school. They were just, I mean, there were just a handful of us there. And so a fella named Yamasaki was teaching there. And so I remember the classrooms very much like, they looked like old classrooms that you'd see from the 50s. So we'd go in there. It would, you know, the ... I would go in there, at the time, when I was going to grade school at Lowell Elementary School. And Lowell seemed like such a new and modern place compared to this place that we were going to on Saturdays for Japanese Language School. Big blackboards, really heavy blackboards. You had oak desks that were mounted on runners with the inkwells in them, and everybody had their name carved in these things. So that's kind of what I remember there.",family;jls
,,"And there were some books still there also, at the time. Yeah. So it was an interesting place to live because it was, I didn't appreciate it at the time. I mean, it was just a place as a little kid to go and try and play in that, play in the front yard. There was, my dad mounted a little swing from the cherry tree. I think the cherry tree is still there. So my sister and I would goof around there. That's the place where I first watched television. So I remember it was black-and-white television. And one story that my sister and I end up enjoying--get a big laugh out of all the time--is, you know, I was telling you how that hall is all set up and in kind of a there. So in order for us to get to the television, we had to get past my parents' room. We had to basically sneak through our parents' room. So Saturdays, they used to have cartoons on television. These were black-and-white cartoons. And so we would get on our stomachs, and we would scoot ourselves along on the wooden fir floors to get past my mom and dad, who were still asleep, and then we'd go in and turn the television on really low and and watch cartoons.",family;jls
00:34:19,Joan Hua,"Now, the TV was in the assembly hall?",family;jls
00:34:22,Greg Tanbara,"Well, no, the TV was in the living room. Yeah. So, we had to get past the kitchen and all the squeaking boards--we knew where all the squeaking boards were in the floor--get past the kitchen, and then we'd lay down, and we'd scoot ourselves along, past our folks, who were sleeping in the main room, and then we'd get out to the living room and watch the television there.",family;jls
,,"So anyway, that's some of the things that I remember from that building. We also took, there were some judo lessons that I took them the In the building also. So that was in one of the larger classrooms, and a fellow named Iwakiri, who was a very accomplished judo master would throw us around, Wednesday nights, up at the Japanese Language School also.",family;jls
00:35:24,Joan Hua,"And you mentioned your grandparents' dry cleaner, and I heard from Tamiko that there's a story about you and maybe your siblings going around looking for some chemicals? Or do you know what she's talking about? She said to ask.",family;postwar
00:35:41,Greg Tanbara,"Oh, let's see. I don't know if it was chemicals. The thing that I remember about the ... You know, the dry cleaners really is an awful lot about what my memories of the downtown area were like. We would walk down to the dry cleaners, we'd head off to the local YMCA as kids, which was located on 7th and St. Helens. We'd wander the downtown in a way that I would never let my daughters wander around downtown. And we were, I don't know, six, seven, eight years of age. Go to the movies in the afternoon by ourselves on Saturdays; run around the alleys. And one of those alleys, of course, was Court C, where the dry cleaner was. And, you know, I could kind of tell from that building that it used to be a much larger operation than what it was. I mean, before World War II, they were primarily doing wholesale dry cleaning. So dry clean would come in from lots of different places, and they employed quite a few people. They had drivers and vehicles that they would deliver dry cleaning to these different places, and it was much smaller after World War II. It was primarily a retail outlet. But you could smell the perc. That's one of the things that I remember--that's that, I can't remember exactly what the full name is, but the acronym is perc, and that's a cleaning solvent that was used--some sort of derivative of a de-icing and cleaning chemical that was developed by the Air Force, I think.",family;postwar
,,"So you had that sweet smell of the perc down at the dry cleaners. And yeah, you know, we really weren't looking for chemicals. I think what we were looking for was, there were funny things that over the years had accumulated at that cleaners--things like old costume jewelry that would fall off of people's clothing or out of pockets, and there's no way of figuring out who it belonged to. So there were shoe boxes full of costume jewelry, shoe boxes full of pocket knives, shoe boxes full of cigarette lighters, you know, fraternal pins. So there was lots of stuff to goof around with down there. People would bring in, in later years, bring in their army uniforms or or their service uniforms, and they'd have emblems or patches changed out, and so suddenly there were those laying around also. And so that's ... and then there was a lot of clothing that was just left. People didn't didn't claim them. So it's probably a great collection of vintage clothes down there too. So we used to goof around with that stuff. But chemicals, I don't remember looking for them.",family;postwar
00:39:19,Joan Hua,"She wasn't sure what, she couldn't really describe the story. But I knew I wanted to ask you about the dry cleaner.",family;postwar
00:39:29,Greg Tanbara,"The story that my mother used to tell about the dry cleaners. She said it was very difficult. It was a lot of work. There were a lot of people working there before World War II. And during the internment, they had made an agreement with someone to continue the business on while they were gone, and they came back, and I don't think things were as they had hoped they would be. There was equipment that was gone, and that sort of thing. So they started up again. And it was tough because there were pickets outside of the dry cleaners. Really, telling people they shouldn't go to the dry cleaners. But one story my mother shares is, she says that one day she looked out onto Court C, and there was a fellow in a dress--Navy uniform. And he was just standing out there. And his presence seemed to calm down the people that were protesting the Japanese business. And she said he never came in. But she said that she really appreciated what he did--just stood there in uniform. So that's what, those are some of the memories I remember from the dry cleaners.",family;postwar;internment
00:41:03,Joan Hua,"And then, later, you said you would never let your daughters wander around downtown Tacoma. Was that because Tacoma was different?",
00:41:13,Greg Tanbara,"Yeah, during the '80s and '90s, especially the '90s, it was pretty rough downtown.",
00:41:20,Joan Hua,It wasn't like that before.,
,Greg Tanbara,"No, before, that was the main retail center for the area. I mean, you had department stores like Peoples and Rhodes Brothers department stores. You had the Beaumarchais, was downtown. You had Kress drugstore downtown. You had Market Street, which was not too far from ... my mother's home, was lined with Japanese businesses that were selling produce and meat and that sort of thing. The Italians were selling meat.",downtownTacoma
,Joan Hua,In the '50s and the '60s?,downtownTacoma
00:42:09,Greg Tanbara,"Yeah, yeah. In, well, primarily in the '50s. Started waning in the '60s, and then come 1971, the Tacoma Mall opened. And things really start shifting down there. You also had in the late '60s urban renewal, which took down some of the buildings that were the, you know, the grocery stores ... or the, not grocery stores, but more meat markets, vegetable markets, barber shops--those types of things were along Market Street. The Market Street was named Market Street because there were lots of markets down that way at one time.",downtownTacoma
,,"So, there were a lot of people down there, and I don't know, maybe, I don't know. I think maybe, you know, with the way things change, it may or may not have been more or less safe down there for kids to be running around. But I just can't imagine my daughters at six, seven, eight years of age running around downtown, you know, heading into alleys and looking at what people have dumped and just goofing around down there.",downtownTacoma
00:43:40,Joan Hua,"So, but in the '80s, that was kind of--what I'm hearing--when the conversation about having a university campus, a public university there [started]. Do you remember first hearing about that, and what was your reaction?",uwtCampus
00:43:58,Greg Tanbara,I remember a conversation about two universities looking at downtown Tacoma: University of Washington and WSU. And WSU was pretty aggressive because I think that they had an extension out in Puyallup already. And we're kind of trying to build off of that.,uwtCampus;helicopter
,,"And then something happened. It was a plane, or something about a plane ride. Yeah, that's how the lore goes. And then the University of Washington said, ""Yep, we need to do this."" But, you know, I think the other thing that was happening at that time--that was an important thing, although it wasn't directly related--was, in 1985, I think it was. They were going to take the Union Station down. They were going to take that down. There were going to demolish it, because it, just, something about it being built on, you know, pretty sandy soil or something like that. And that wasn't a big deal, because trains are not that big a deal anymore. And there was a bunch of people that got together and said, ""No, you shouldn't do that. Let's do something different."" And of course, representative Norm Dicks got involved also and had this idea that, you know, maybe, you know, even though it's not a train station, it could be a federal courthouse. ",downtownTacoma;uwtCampus;helicopter
,,"That was a big deal, not just because the project was getting done, but I think this whole thinking about downtown started shifting, because when I was a kid, kind of going back to my memories of downtown, one of the things I used to love doing was coming in, and we used to come in from Seattle or wherever if we're visiting the Seattle Buddhist Temple. Coming in on old 99. And the first thing that you'd see as you're getting ready to go over the Puyallup River is a big neon sign that said, ""Welcome to Tacoma."" And it had, I think, a neon depiction of the mountain or something. So that was like, ""Oh, we're getting near home."" You go across there, you take a right on Pacific Avenue, about 26th or 27th, or whatever it was. And I always thought this is really cool: you go down Pacific Avenue, and there are all these neon lights. And of course, they were all of the adult entertainment facilities. So it was like, I remember, Elmo's Bookstore and, you know, the Fun Circus. And then there was another sign that was so funny. It was--I can't remember which bar it was--but there was a bar that had a big neon sign, and above the neon sign they had this animated neon sign that said, ""With Karen enter a harem."" And they had this depiction of a lady rocking back and forth. And I thought that that, you know, that was very interesting. And, but that was what was there. I mean, it was kind of a seedy part of town. You had the Greyhound bus station that unloaded people. You had the port not too far away. Bremerton's not too far away. And we used to see a lot of probably single guys walking around the street, and that sort of thing. So that's kind of how it was. And then urban renewal knocked down a bunch of a bunch of buildings. And I think people were kind of wondering, you know, ""Is it going to always be that way?"" And it was about '85. Also that the EPA declared Commencement Bay a Superfund site. So it's like, uh-oh, got to figure out something. So there were a bunch of things that came together at that time. ",downtownTacoma
,,"And I think the decision by the university to come here was ... initially people were going, ""Oh, what's that mean?"" I mean, is it going to be like a UW campus, you know, brick and Ivy, down here? Or maybe they should move into some vacant land up by Tacoma Community College or, you know, maybe it's over ... it ought to be someplace else. And I think about that time--also the Tacoma Dome comes up and is built.",downtownTacoma;uwtCampus
,,"So I think, you know, a lot of people--and I agree with them--the university deciding to come here was a very pivotal point in the city's downtown development. I mean, it is like, I don't know if the direction was headed in that way, but it gave it the kind of nudge that got people thinking about things like, ""Oh, well, what about museums? Or what about, maybe, you know, we figure out how to purchase all that property around a Foss waterway and turn it into something else. And I think to a certain extent, places like Point Ruston, and all those other things leverage off of some of that change in perception in the downtown area. And, you know, we had other things that were real assets that maybe were underutilized, like Point Defiance and that sort of thing, too.",downtownTacoma;uwtCampus
00:49:52,Joan Hua,You knew more about the decision like UW vs. WSU than I would have guessed. So did you know about that through like news articles or from your work or something else?,
00:50:10,Greg Tanbara,"Just people I ran into. They say, ""Oh, you know what? This is what Ryan Petty did. Isn't that pretty cool?"" It's like, ""Oh, yeah. Okay."" So, you know, that's probably where I heard about it first, and then there probably were other articles that kind of filled in the blanks a little bit. But there are other folks like the Executive Council is getting up to speed. And so people like Ray Corpuz and Bill Philip and those folks were thinking about, How do we move things? You know. How can we push some things forward here? And so that's happening about the same time also.",uwtCampus
00:50:55,Joan Hua,"Was that that Puget Sound, South Puget Sound Executive [Higher Education] Council?",
00:51:00,Greg Tanbara,"No, it's the Executive Council [for A Greater Tacoma]. Early days, not very many people knew about it, but they would get together every once in a while, and they'd say ... It was business and power brokers in the community.",communityAdvocates
00:51:18,Joan Hua,And they were just called the Executive Council?,
00:51:20,Greg Tanbara,"Executive Council. Yeah. So they're kind of, you know, not that many people--I think it was when the museums came up. And Bill Philip says, ""We're we've got to do this. Let's just do it."" And they did it.",communityAdvocates
,,"So I don't know whether they get a lot of public input. I don't think there was a lot of public input. It was just, ""We're gonna do this."" And so they coordinated some--I think that the museums, especially the ... well, art museum was already pretty much established, but like the glass museum. There was no glass museum. Yeah, there was no Chihuly Bridge. There was none of that stuff. And I think it was foresight and tenaciousness of some of those people to get something going. They were also very much involved in the Theater District. I mean, the Theater District was there; the bones were there. But it's like, you know, when I was growing up, I had no idea that the Pantages was a vaudeville. I just figured that it was someplace you went to go see movies on Saturday--cartoons and a double feature, and eat as much popcorn as you could. I mean, you know. I had no idea. I had no idea.",downtownTacoma;historicPreservation;communityAdvocates
,,"Were you involved in any of that? I know there was, like, Union Station, there was the Save Our Station group. Were you involved in that?",
00:52:58,Greg Tanbara,"I knew the people. I just was not ... I, you know, at that time I was working for the state and just real busy, just doing stuff, but I was working downtown. And through a series of circumstances, I ended up being part of the Rotary Club and some other place. So I ended up coming in touch with people that were working on these sorts of things. And so I feel really fortunate that way. And it was like an accident that I ended up in that Rotary Club through a series of circumstances.",communityAdvocates
00:53:02,Joan Hua,What were you doing for the state?,
00:53:42,Greg Tanbara,"I was working for the Employment Security Department when so much of this was going on. Let's see ... between 1978 and about 1985 I worked on a youth employment program. And it was a program that was being funded with federal funds, Department of Labor Funds, but they decided that they wanted to bring the employment service in. And they wanted to find a really cheap place to put us to help kids find jobs. And so they stuck us in the, at that time it was called the Medical Arts Building; it became the municipal building. So we were in kind of a bombed-out section that they hadn't rehabilitated yet. And so I was downtown.",workforce
00:54:49,Joan Hua,So does that crossover with any conversations about ... because the idea of having a public higher education institutions in Tacoma had something to do with building a workforce and--,workforce
00:55:04,Greg Tanbara,"That's right. So the employment service was very interested in this also. I mean, you know, Booth Gardner, was he governor at that time? Yeah, about that time. He was coming up. He was county, I think, at least county exec at that time. You know, he's a Tacoma person and is connected I think through his family to Weyerhaeuser family and that sort of thing. And so those things are ... so, people say this is a small town. This is a teeny town in some ways. And so, you know, I'm working downtown, and one of the parts of that youth employment program had to do with the Rotary Club. Rotary Club was looking for a big project and we pitched them on, ""Why don't you invest in this combined effort of helping young people find work?"" And they said okay. And that's how I ended up joining the Rotary Club. And so it was just, it was, I mean, I was not my idea. The president of the Rotary ended up talking to somebody in the governor's office, and they connected them to the employment service. At that time, Dr. Eugene Wiegman, who was the past president at PLU, at the time was Commissioner of Employment Security Department. He's a Tacoma person also. And he said, ""Yeah, that's a great idea."" So they pitch their membership to contribute a certain amount of money and hire a staff person that would link young people looking for work with Rotarians. And Dr. Wiegman said, ""Maybe we ought to put Greg in that Rotary Club."" So they paid my dues for a little while. And yeah, so I was the first person from the employment service to be in that Rotary Club. And so they made up a designation for me and stuck me in there.",workforce
00:57:16,Joan Hua,"I've also heard that maybe the Executive Council or some of those people, they were trying to bring businesses to Tacoma, and when they decided to go elsewhere to a similar sized city, they kind of would ask them, ""How come?"" And one answer they got was that they chose cities that had a university so that they could hire locally.",workforce
00:57:42,Greg Tanbara,"Yeah. So you know, you have people sitting on the Executive Council. Ryan Petty, who is director of Economic Development [Board] for City of Tacoma, later on for for Pierce County. You have Ray Corpuz, who was the city manager. You have people like George Russell, who evaluates, you know, investment programs worldwide. You have Weyerhaeuser, who was involved in many, many things on an international basis. So you had people with very wide perspectives on community economics. And then they're all Tacoma people. So they are, have a good sense of what they hope would happen and at a community level also.",workforce;communityAdvocates
00:58:38,Joan Hua,You've mentioned some of them already. But what are some other key events in the Tacoma community that you think influenced that founding and development of the UW campus in downtown Tacoma?,
00:58:52,Greg Tanbara,"I think getting started in the Perkins Building was interesting. That's right downtown, not too far from from where we're at right now. I think those first ... what was it? Either eight or 15 people that graduated? I mean, that was a big deal.",
00:59:12,Joan Hua,"The first graduation had five people, but they attended for a year. And then--",
00:59:18,Greg Tanbara,But that was a big deal. That was a really big deal.,
00:59:24,Joan Hua,Were you there?,
00:59:25,Greg Tanbara,"No, I didn't make it there, but I read about that. And I was, you know, I did ... I went to the Perkins Building. What did I do at the Perkins Building? I was there a couple times to do something with the university. I can't remember what it was. It might have been just trying to figure out how I could get some of the young people I was working with into the university. That sort of thing.",
,,"But I do remember that first graduating group, and that was a big deal. That was a big deal downtown. I think that the interest from the university to reuse some of those buildings on Pacific Avenue was a big deal. I think some people were going, ""What's the big deal about that?"" But I think that's become a big deal because it, at least for me, from a personal standpoint, it helps me connect, like the before and after, and what's coming next. That was a big deal.",uwtCampus
,,"Another big deal for me personally was the university's interest and commitment to getting Maru installed. And that's another one of those--we lucked out. You know, there was a initial gift that got the thing rolling after kind of sitting there for 10 years. And that was through the creativity of, or receptiveness, on the part of the university and their patience, as well as their relationship with the Greater Tacoma Community Foundation. So those are big deals.",uwtCampus;memorial
01:01:22,Joan Hua,"How do you think--you said, it redeveloping, like the warehouses, helped you connect the location with the past. How do you think it does that?",
